DateInt,DayInWeek,DayOfMonth,DayOfWeekName,FY,MonthInCalendar,MonthName,MonthnYear,MonthOfYear,QuarterInCalendar,QuarternYear,QuarterOfYear,Year,Quarter,Month,Day,ShortYear,Week Number,Year,Quarter,Month,Day,Year
20160802,1,2,Tuesday,FY17,Aug 2016,August,20160800,8,Q3 2016,20160300,3,2016,Qtr 3,August,2,16,32,2016,Qtr 3,August,7,2016
20160809,1,9,Tuesday,FY17,Aug 2016,August,20160800,8,Q3 2016,20160300,3,2016,Qtr 3,August,9,16,33,2016,Qtr 3,August,14,2016
20160816,1,16,Tuesday,FY17,Aug 2016,August,20160800,8,Q3 2016,20160300,3,2016,Qtr 3,August,16,16,34,2016,Qtr 3,August,21,2016
20160823,1,23,Tuesday,FY17,Aug 2016,August,20160800,8,Q3 2016,20160300,3,2016,Qtr 3,August,23,16,35,2016,Qtr 3,August,28,2016
20160830,1,30,Tuesday,FY17,Aug 2016,August,20160800,8,Q3 2016,20160300,3,2016,Qtr 3,August,30,16,36,2016,Qtr 3,September,4,2016
20161206,1,6,Tuesday,FY17,Dec 2016,December,20161200,12,Q4 2016,20160400,4,2016,Qtr 4,December,6,16,50,2016,Qtr 4,December,11,2016
20161213,1,13,Tuesday,FY17,Dec 2016,December,20161200,12,Q4 2016,20160400,4,2016,Qtr 4,December,13,16,51,2016,Qtr 4,December,18,2016
20161220,1,20,Tuesday,FY17,Dec 2016,December,20161200,12,Q4 2016,20160400,4,2016,Qtr 4,December,20,16,52,2016,Qtr 4,December,25,2016
20161227,1,27,Tuesday,FY17,Dec 2016,December,20161200,12,Q4 2016,20160400,4,2016,Qtr 4,December,27,16,53,2017,Qtr 1,January,1,2016
20160705,1,5,Tuesday,FY17,Jul 2016,July,20160700,7,Q3 2016,20160300,3,2016,Qtr 3,July,5,16,28,2016,Qtr 3,July,10,2016
20160712,1,12,Tuesday,FY17,Jul 2016,July,20160700,7,Q3 2016,20160300,3,2016,Qtr 3,July,12,16,29,2016,Qtr 3,July,17,2016
20160719,1,19,Tuesday,FY17,Jul 2016,July,20160700,7,Q3 2016,20160300,3,2016,Qtr 3,July,19,16,30,2016,Qtr 3,July,24,2016
20160726,1,26,Tuesday,FY17,Jul 2016,July,20160700,7,Q3 2016,20160300,3,2016,Qtr 3,July,26,16,31,2016,Qtr 3,July,31,2016
20160607,1,7,Tuesday,FY17,Jun 2016,June,20160600,6,Q2 2016,20160200,2,2016,Qtr 2,June,7,16,24,2016,Qtr 2,June,12,2016
20160614,1,14,Tuesday,FY17,Jun 2016,June,20160600,6,Q2 2016,20160200,2,2016,Qtr 2,June,14,16,25,2016,Qtr 2,June,19,2016
20160621,1,21,Tuesday,FY17,Jun 2016,June,20160600,6,Q2 2016,20160200,2,2016,Qtr 2,June,21,16,26,2016,Qtr 2,June,26,2016
20160628,1,28,Tuesday,FY17,Jun 2016,June,20160600,6,Q2 2016,20160200,2,2016,Qtr 2,June,28,16,27,2016,Qtr 3,July,3,2016
20160503,1,3,Tuesday,FY17,May 2016,May,20160500,5,Q2 2016,20160200,2,2016,Qtr 2,May,3,16,19,2016,Qtr 2,May,8,2016
20160510,1,10,Tuesday,FY17,May 2016,May,20160500,5,Q2 2016,20160200,2,2016,Qtr 2,May,10,16,20,2016,Qtr 2,May,15,2016
20160517,1,17,Tuesday,FY17,May 2016,May,20160500,5,Q2 2016,20160200,2,2016,Qtr 2,May,17,16,21,2016,Qtr 2,May,22,2016
20160524,1,24,Tuesday,FY17,May 2016,May,20160500,5,Q2 2016,20160200,2,2016,Qtr 2,May,24,16,22,2016,Qtr 2,May,29,2016
20160531,1,31,Tuesday,FY17,May 2016,May,20160500,5,Q2 2016,20160200,2,2016,Qtr 2,May,31,16,23,2016,Qtr 2,June,5,2016
20161101,1,1,Tuesday,FY17,Nov 2016,November,20161100,11,Q4 2016,20160400,4,2016,Qtr 4,November,1,16,45,2016,Qtr 4,November,6,2016
20161108,1,8,Tuesday,FY17,Nov 2016,November,20161100,11,Q4 2016,20160400,4,2016,Qtr 4,November,8,16,46,2016,Qtr 4,November,13,2016
20161115,1,15,Tuesday,FY17,Nov 2016,November,20161100,11,Q4 2016,20160400,4,2016,Qtr 4,November,15,16,47,2016,Qtr 4,November,20,2016
20161122,1,22,Tuesday,FY17,Nov 2016,November,20161100,11,Q4 2016,20160400,4,2016,Qtr 4,November,22,16,48,2016,Qtr 4,November,27,2016
20161129,1,29,Tuesday,FY17,Nov 2016,November,20161100,11,Q4 2016,20160400,4,2016,Qtr 4,November,29,16,49,2016,Qtr 4,December,4,2016
20161004,1,4,Tuesday,FY17,Oct 2016,October,20161000,10,Q4 2016,20160400,4,2016,Qtr 4,October,4,16,41,2016,Qtr 4,October,9,2016
20161011,1,11,Tuesday,FY17,Oct 2016,October,20161000,10,Q4 2016,20160400,4,2016,Qtr 4,October,11,16,42,2016,Qtr 4,October,16,2016
20161018,1,18,Tuesday,FY17,Oct 2016,October,20161000,10,Q4 2016,20160400,4,2016,Qtr 4,October,18,16,43,2016,Qtr 4,October,23,2016
20161025,1,25,Tuesday,FY17,Oct 2016,October,20161000,10,Q4 2016,20160400,4,2016,Qtr 4,October,25,16,44,2016,Qtr 4,October,30,2016
20160906,1,6,Tuesday,FY17,Sep 2016,September,20160900,9,Q3 2016,20160300,3,2016,Qtr 3,September,6,16,37,2016,Qtr 3,September,11,2016
20160913,1,13,Tuesday,FY17,Sep 2016,September,20160900,9,Q3 2016,20160300,3,2016,Qtr 3,September,13,16,38,2016,Qtr 3,September,18,2016
20160920,1,20,Tuesday,FY17,Sep 2016,September,20160900,9,Q3 2016,20160300,3,2016,Qtr 3,September,20,16,39,2016,Qtr 3,September,25,2016
20160927,1,27,Tuesday,FY17,Sep 2016,September,20160900,9,Q3 2016,20160300,3,2016,Qtr 3,September,27,16,40,2016,Qtr 4,October,2,2016
20120201,2,1,Wednesday,FY12,Feb 2012,February,20120200,2,Q1 2012,20120100,1,2012,Qtr 1,February,1,12,6,2012,Qtr 1,February,5,2012
20120208,2,8,Wednesday,FY12,Feb 2012,February,20120200,2,Q1 2012,20120100,1,2012,Qtr 1,February,8,12,7,2012,Qtr 1,February,12,2012
20120215,2,15,Wednesday,FY12,Feb 2012,February,20120200,2,Q1 2012,20120100,1,2012,Qtr 1,February,15,12,8,2012,Qtr 1,February,19,2012
20120222,2,22,Wednesday,FY12,Feb 2012,February,20120200,2,Q1 2012,20120100,1,2012,Qtr 1,February,22,12,9,2012,Qtr 1,February,26,2012
20120229,2,29,Wednesday,FY12,Feb 2012,February,20120200,2,Q1 2012,20120100,1,2012,Qtr 1,February,29,12,10,2012,Qtr 1,March,4,2012
20120104,2,4,Wednesday,FY12,Jan 2012,January,20120100,1,Q1 2012,20120100,1,2012,Qtr 1,January,4,12,2,2012,Qtr 1,January,8,2012
20120111,2,11,Wednesday,FY12,Jan 2012,January,20120100,1,Q1 2012,20120100,1,2012,Qtr 1,January,11,12,3,2012,Qtr 1,January,15,2012
20120118,2,18,Wednesday,FY12,Jan 2012,January,20120100,1,Q1 2012,20120100,1,2012,Qtr 1,January,18,12,4,2012,Qtr 1,January,22,2012
20120125,2,25,Wednesday,FY12,Jan 2012,January,20120100,1,Q1 2012,20120100,1,2012,Qtr 1,January,25,12,5,2012,Qtr 1,January,29,2012
20120307,2,7,Wednesday,FY12,Mar 2012,March,20120300,3,Q1 2012,20120100,1,2012,Qtr 1,March,7,12,11,2012,Qtr 1,March,11,2012
20120314,2,14,Wednesday,FY12,Mar 2012,March,20120300,3,Q1 2012,20120100,1,2012,Qtr 1,March,14,12,12,2012,Qtr 1,March,18,2012
20120321,2,21,Wednesday,FY12,Mar 2012,March,20120300,3,Q1 2012,20120100,1,2012,Qtr 1,March,21,12,13,2012,Qtr 1,March,25,2012
20120328,2,28,Wednesday,FY12,Mar 2012,March,20120300,3,Q1 2012,20120100,1,2012,Qtr 1,March,28,12,14,2012,Qtr 2,April,1,2012
20120404,2,4,Wednesday,FY13,Apr 2012,April,20120400,4,Q2 2012,20120200,2,2012,Qtr 2,April,4,12,15,2012,Qtr 2,April,8,2012
20120411,2,11,Wednesday,FY13,Apr 2012,April,20120400,4,Q2 2012,20120200,2,2012,Qtr 2,April,11,12,16,2012,Qtr 2,April,15,2012
20120418,2,18,Wednesday,FY13,Apr 2012,April,20120400,4,Q2 2012,20120200,2,2012,Qtr 2,April,18,12,17,2012,Qtr 2,April,22,2012
20120425,2,25,Wednesday,FY13,Apr 2012,April,20120400,4,Q2 2012,20120200,2,2012,Qtr 2,April,25,12,18,2012,Qtr 2,April,29,2012
20120801,2,1,Wednesday,FY13,Aug 2012,August,20120800,8,Q3 2012,20120300,3,2012,Qtr 3,August,1,12,32,2012,Qtr 3,August,5,2012
20120808,2,8,Wednesday,FY13,Aug 2012,August,20120800,8,Q3 2012,20120300,3,2012,Qtr 3,August,8,12,33,2012,Qtr 3,August,12,2012
20120815,2,15,Wednesday,FY13,Aug 2012,August,20120800,8,Q3 2012,20120300,3,2012,Qtr 3,August,15,12,34,2012,Qtr 3,August,19,2012
20120822,2,22,Wednesday,FY13,Aug 2012,August,20120800,8,Q3 2012,20120300,3,2012,Qtr 3,August,22,12,35,2012,Qtr 3,August,26,2012
20120829,2,29,Wednesday,FY13,Aug 2012,August,20120800,8,Q3 2012,20120300,3,2012,Qtr 3,August,29,12,36,2012,Qtr 3,September,2,2012
20121205,2,5,Wednesday,FY13,Dec 2012,December,20121200,12,Q4 2012,20120400,4,2012,Qtr 4,December,5,12,50,2012,Qtr 4,December,9,2012
20121212,2,12,Wednesday,FY13,Dec 2012,December,20121200,12,Q4 2012,20120400,4,2012,Qtr 4,December,12,12,51,2012,Qtr 4,December,16,2012
20121219,2,19,Wednesday,FY13,Dec 2012,December,20121200,12,Q4 2012,20120400,4,2012,Qtr 4,December,19,12,52,2012,Qtr 4,December,23,2012
20121226,2,26,Wednesday,FY13,Dec 2012,December,20121200,12,Q4 2012,20120400,4,2012,Qtr 4,December,26,12,53,2012,Qtr 4,December,30,2012
20130206,2,6,Wednesday,FY13,Feb 2013,February,20130200,2,Q1 2013,20130100,1,2013,Qtr 1,February,6,13,6,2013,Qtr 1,February,10,2013
20130213,2,13,Wednesday,FY13,Feb 2013,February,20130200,2,Q1 2013,20130100,1,2013,Qtr 1,February,13,13,7,2013,Qtr 1,February,17,2013
20130220,2,20,Wednesday,FY13,Feb 2013,February,20130200,2,Q1 2013,20130100,1,2013,Qtr 1,February,20,13,8,2013,Qtr 1,February,24,2013
20130227,2,27,Wednesday,FY13,Feb 2013,February,20130200,2,Q1 2013,20130100,1,2013,Qtr 1,February,27,13,9,2013,Qtr 1,March,3,2013
20130102,2,2,Wednesday,FY13,Jan 2013,January,20130100,1,Q1 2013,20130100,1,2013,Qtr 1,January,2,13,1,2013,Qtr 1,January,6,2013
20130109,2,9,Wednesday,FY13,Jan 2013,January,20130100,1,Q1 2013,20130100,1,2013,Qtr 1,January,9,13,2,2013,Qtr 1,January,13,2013
20130116,2,16,Wednesday,FY13,Jan 2013,January,20130100,1,Q1 2013,20130100,1,2013,Qtr 1,January,16,13,3,2013,Qtr 1,January,20,2013
20130123,2,23,Wednesday,FY13,Jan 2013,January,20130100,1,Q1 2013,20130100,1,2013,Qtr 1,January,23,13,4,2013,Qtr 1,January,27,2013
20130130,2,30,Wednesday,FY13,Jan 2013,January,20130100,1,Q1 2013,20130100,1,2013,Qtr 1,January,30,13,5,2013,Qtr 1,February,3,2013
20120704,2,4,Wednesday,FY13,Jul 2012,July,20120700,7,Q3 2012,20120300,3,2012,Qtr 3,July,4,12,28,2012,Qtr 3,July,8,2012
20120711,2,11,Wednesday,FY13,Jul 2012,July,20120700,7,Q3 2012,20120300,3,2012,Qtr 3,July,11,12,29,2012,Qtr 3,July,15,2012
20120718,2,18,Wednesday,FY13,Jul 2012,July,20120700,7,Q3 2012,20120300,3,2012,Qtr 3,July,18,12,30,2012,Qtr 3,July,22,2012
20120725,2,25,Wednesday,FY13,Jul 2012,July,20120700,7,Q3 2012,20120300,3,2012,Qtr 3,July,25,12,31,2012,Qtr 3,July,29,2012
20120606,2,6,Wednesday,FY13,Jun 2012,June,20120600,6,Q2 2012,20120200,2,2012,Qtr 2,June,6,12,24,2012,Qtr 2,June,10,2012
20120613,2,13,Wednesday,FY13,Jun 2012,June,20120600,6,Q2 2012,20120200,2,2012,Qtr 2,June,13,12,25,2012,Qtr 2,June,17,2012
20120620,2,20,Wednesday,FY13,Jun 2012,June,20120600,6,Q2 2012,20120200,2,2012,Qtr 2,June,20,12,26,2012,Qtr 2,June,24,2012
20120627,2,27,Wednesday,FY13,Jun 2012,June,20120600,6,Q2 2012,20120200,2,2012,Qtr 2,June,27,12,27,2012,Qtr 3,July,1,2012
20130306,2,6,Wednesday,FY13,Mar 2013,March,20130300,3,Q1 2013,20130100,1,2013,Qtr 1,March,6,13,10,2013,Qtr 1,March,10,2013
20130313,2,13,Wednesday,FY13,Mar 2013,March,20130300,3,Q1 2013,20130100,1,2013,Qtr 1,March,13,13,11,2013,Qtr 1,March,17,2013
20130320,2,20,Wednesday,FY13,Mar 2013,March,20130300,3,Q1 2013,20130100,1,2013,Qtr 1,March,20,13,12,2013,Qtr 1,March,24,2013
20130327,2,27,Wednesday,FY13,Mar 2013,March,20130300,3,Q1 2013,20130100,1,2013,Qtr 1,March,27,13,13,2013,Qtr 1,March,31,2013
20120502,2,2,Wednesday,FY13,May 2012,May,20120500,5,Q2 2012,20120200,2,2012,Qtr 2,May,2,12,19,2012,Qtr 2,May,6,2012
20120509,2,9,Wednesday,FY13,May 2012,May,20120500,5,Q2 2012,20120200,2,2012,Qtr 2,May,9,12,20,2012,Qtr 2,May,13,2012
20120516,2,16,Wednesday,FY13,May 2012,May,20120500,5,Q2 2012,20120200,2,2012,Qtr 2,May,16,12,21,2012,Qtr 2,May,20,2012
20120523,2,23,Wednesday,FY13,May 2012,May,20120500,5,Q2 2012,20120200,2,2012,Qtr 2,May,23,12,22,2012,Qtr 2,May,27,2012
20120530,2,30,Wednesday,FY13,May 2012,May,20120500,5,Q2 2012,20120200,2,2012,Qtr 2,May,30,12,23,2012,Qtr 2,June,3,2012
20121107,2,7,Wednesday,FY13,Nov 2012,November,20121100,11,Q4 2012,20120400,4,2012,Qtr 4,November,7,12,46,2012,Qtr 4,November,11,2012
20121114,2,14,Wednesday,FY13,Nov 2012,November,20121100,11,Q4 2012,20120400,4,2012,Qtr 4,November,14,12,47,2012,Qtr 4,November,18,2012
20121121,2,21,Wednesday,FY13,Nov 2012,November,20121100,11,Q4 2012,20120400,4,2012,Qtr 4,November,21,12,48,2012,Qtr 4,November,25,2012
20121128,2,28,Wednesday,FY13,Nov 2012,November,20121100,11,Q4 2012,20120400,4,2012,Qtr 4,November,28,12,49,2012,Qtr 4,December,2,2012
20121003,2,3,Wednesday,FY13,Oct 2012,October,20121000,10,Q4 2012,20120400,4,2012,Qtr 4,October,3,12,41,2012,Qtr 4,October,7,2012
20121010,2,10,Wednesday,FY13,Oct 2012,October,20121000,10,Q4 2012,20120400,4,2012,Qtr 4,October,10,12,42,2012,Qtr 4,October,14,2012
20121017,2,17,Wednesday,FY13,Oct 2012,October,20121000,10,Q4 2012,20120400,4,2012,Qtr 4,October,17,12,43,2012,Qtr 4,October,21,2012
20121024,2,24,Wednesday,FY13,Oct 2012,October,20121000,10,Q4 2012,20120400,4,2012,Qtr 4,October,24,12,44,2012,Qtr 4,October,28,2012
20121031,2,31,Wednesday,FY13,Oct 2012,October,20121000,10,Q4 2012,20120400,4,2012,Qtr 4,October,31,12,45,2012,Qtr 4,November,4,2012
20120905,2,5,Wednesday,FY13,Sep 2012,September,20120900,9,Q3 2012,20120300,3,2012,Qtr 3,September,5,12,37,2012,Qtr 3,September,9,2012
20120912,2,12,Wednesday,FY13,Sep 2012,September,20120900,9,Q3 2012,20120300,3,2012,Qtr 3,September,12,12,38,2012,Qtr 3,September,16,2012
20120919,2,19,Wednesday,FY13,Sep 2012,September,20120900,9,Q3 2012,20120300,3,2012,Qtr 3,September,19,12,39,2012,Qtr 3,September,23,2012
20120926,2,26,Wednesday,FY13,Sep 2012,September,20120900,9,Q3 2012,20120300,3,2012,Qtr 3,September,26,12,40,2012,Qtr 3,September,30,2012
20130403,2,3,Wednesday,FY14,Apr 2013,April,20130400,4,Q2 2013,20130200,2,2013,Qtr 2,April,3,13,14,2013,Qtr 2,April,7,2013
20130410,2,10,Wednesday,FY14,Apr 2013,April,20130400,4,Q2 2013,20130200,2,2013,Qtr 2,April,10,13,15,2013,Qtr 2,April,14,2013
20130417,2,17,Wednesday,FY14,Apr 2013,April,20130400,4,Q2 2013,20130200,2,2013,Qtr 2,April,17,13,16,2013,Qtr 2,April,21,2013
20130424,2,24,Wednesday,FY14,Apr 2013,April,20130400,4,Q2 2013,20130200,2,2013,Qtr 2,April,24,13,17,2013,Qtr 2,April,28,2013
20130807,2,7,Wednesday,FY14,Aug 2013,August,20130800,8,Q3 2013,20130300,3,2013,Qtr 3,August,7,13,32,2013,Qtr 3,August,11,2013
20130814,2,14,Wednesday,FY14,Aug 2013,August,20130800,8,Q3 2013,20130300,3,2013,Qtr 3,August,14,13,33,2013,Qtr 3,August,18,2013
20130821,2,21,Wednesday,FY14,Aug 2013,August,20130800,8,Q3 2013,20130300,3,2013,Qtr 3,August,21,13,34,2013,Qtr 3,August,25,2013
20130828,2,28,Wednesday,FY14,Aug 2013,August,20130800,8,Q3 2013,20130300,3,2013,Qtr 3,August,28,13,35,2013,Qtr 3,September,1,2013
20131204,2,4,Wednesday,FY14,Dec 2013,December,20131200,12,Q4 2013,20130400,4,2013,Qtr 4,December,4,13,49,2013,Qtr 4,December,8,2013
20131211,2,11,Wednesday,FY14,Dec 2013,December,20131200,12,Q4 2013,20130400,4,2013,Qtr 4,December,11,13,50,2013,Qtr 4,December,15,2013
20131218,2,18,Wednesday,FY14,Dec 2013,December,20131200,12,Q4 2013,20130400,4,2013,Qtr 4,December,18,13,51,2013,Qtr 4,December,22,2013
20131225,2,25,Wednesday,FY14,Dec 2013,December,20131200,12,Q4 2013,20130400,4,2013,Qtr 4,December,25,13,52,2013,Qtr 4,December,29,2013
20140205,2,5,Wednesday,FY14,Feb 2014,February,20140200,2,Q1 2014,20140100,1,2014,Qtr 1,February,5,14,6,2014,Qtr 1,February,9,2014
20140212,2,12,Wednesday,FY14,Feb 2014,February,20140200,2,Q1 2014,20140100,1,2014,Qtr 1,February,12,14,7,2014,Qtr 1,February,16,2014
20140219,2,19,Wednesday,FY14,Feb 2014,February,20140200,2,Q1 2014,20140100,1,2014,Qtr 1,February,19,14,8,2014,Qtr 1,February,23,2014
20140226,2,26,Wednesday,FY14,Feb 2014,February,20140200,2,Q1 2014,20140100,1,2014,Qtr 1,February,26,14,9,2014,Qtr 1,March,2,2014
20140101,2,1,Wednesday,FY14,Jan 2014,January,20140100,1,Q1 2014,20140100,1,2014,Qtr 1,January,1,14,1,2014,Qtr 1,January,5,2014
20140108,2,8,Wednesday,FY14,Jan 2014,January,20140100,1,Q1 2014,20140100,1,2014,Qtr 1,January,8,14,2,2014,Qtr 1,January,12,2014
20140115,2,15,Wednesday,FY14,Jan 2014,January,20140100,1,Q1 2014,20140100,1,2014,Qtr 1,January,15,14,3,2014,Qtr 1,January,19,2014
20140122,2,22,Wednesday,FY14,Jan 2014,January,20140100,1,Q1 2014,20140100,1,2014,Qtr 1,January,22,14,4,2014,Qtr 1,January,26,2014
20140129,2,29,Wednesday,FY14,Jan 2014,January,20140100,1,Q1 2014,20140100,1,2014,Qtr 1,January,29,14,5,2014,Qtr 1,February,2,2014
20130703,2,3,Wednesday,FY14,Jul 2013,July,20130700,7,Q3 2013,20130300,3,2013,Qtr 3,July,3,13,27,2013,Qtr 3,July,7,2013
20130710,2,10,Wednesday,FY14,Jul 2013,July,20130700,7,Q3 2013,20130300,3,2013,Qtr 3,July,10,13,28,2013,Qtr 3,July,14,2013
20130717,2,17,Wednesday,FY14,Jul 2013,July,20130700,7,Q3 2013,20130300,3,2013,Qtr 3,July,17,13,29,2013,Qtr 3,July,21,2013
20130724,2,24,Wednesday,FY14,Jul 2013,July,20130700,7,Q3 2013,20130300,3,2013,Qtr 3,July,24,13,30,2013,Qtr 3,July,28,2013
20130731,2,31,Wednesday,FY14,Jul 2013,July,20130700,7,Q3 2013,20130300,3,2013,Qtr 3,July,31,13,31,2013,Qtr 3,August,4,2013
20130605,2,5,Wednesday,FY14,Jun 2013,June,20130600,6,Q2 2013,20130200,2,2013,Qtr 2,June,5,13,23,2013,Qtr 2,June,9,2013
20130612,2,12,Wednesday,FY14,Jun 2013,June,20130600,6,Q2 2013,20130200,2,2013,Qtr 2,June,12,13,24,2013,Qtr 2,June,16,2013
20130619,2,19,Wednesday,FY14,Jun 2013,June,20130600,6,Q2 2013,20130200,2,2013,Qtr 2,June,19,13,25,2013,Qtr 2,June,23,2013
20130626,2,26,Wednesday,FY14,Jun 2013,June,20130600,6,Q2 2013,20130200,2,2013,Qtr 2,June,26,13,26,2013,Qtr 2,June,30,2013
20140305,2,5,Wednesday,FY14,Mar 2014,March,20140300,3,Q1 2014,20140100,1,2014,Qtr 1,March,5,14,10,2014,Qtr 1,March,9,2014
20140312,2,12,Wednesday,FY14,Mar 2014,March,20140300,3,Q1 2014,20140100,1,2014,Qtr 1,March,12,14,11,2014,Qtr 1,March,16,2014
20140319,2,19,Wednesday,FY14,Mar 2014,March,20140300,3,Q1 2014,20140100,1,2014,Qtr 1,March,19,14,12,2014,Qtr 1,March,23,2014
20140326,2,26,Wednesday,FY14,Mar 2014,March,20140300,3,Q1 2014,20140100,1,2014,Qtr 1,March,26,14,13,2014,Qtr 1,March,30,2014
20130501,2,1,Wednesday,FY14,May 2013,May,20130500,5,Q2 2013,20130200,2,2013,Qtr 2,May,1,13,18,2013,Qtr 2,May,5,2013
20130508,2,8,Wednesday,FY14,May 2013,May,20130500,5,Q2 2013,20130200,2,2013,Qtr 2,May,8,13,19,2013,Qtr 2,May,12,2013
20130515,2,15,Wednesday,FY14,May 2013,May,20130500,5,Q2 2013,20130200,2,2013,Qtr 2,May,15,13,20,2013,Qtr 2,May,19,2013
20130522,2,22,Wednesday,FY14,May 2013,May,20130500,5,Q2 2013,20130200,2,2013,Qtr 2,May,22,13,21,2013,Qtr 2,May,26,2013
20130529,2,29,Wednesday,FY14,May 2013,May,20130500,5,Q2 2013,20130200,2,2013,Qtr 2,May,29,13,22,2013,Qtr 2,June,2,2013
20131106,2,6,Wednesday,FY14,Nov 2013,November,20131100,11,Q4 2013,20130400,4,2013,Qtr 4,November,6,13,45,2013,Qtr 4,November,10,2013
20131113,2,13,Wednesday,FY14,Nov 2013,November,20131100,11,Q4 2013,20130400,4,2013,Qtr 4,November,13,13,46,2013,Qtr 4,November,17,2013
20131120,2,20,Wednesday,FY14,Nov 2013,November,20131100,11,Q4 2013,20130400,4,2013,Qtr 4,November,20,13,47,2013,Qtr 4,November,24,2013
20131127,2,27,Wednesday,FY14,Nov 2013,November,20131100,11,Q4 2013,20130400,4,2013,Qtr 4,November,27,13,48,2013,Qtr 4,December,1,2013
20131002,2,2,Wednesday,FY14,Oct 2013,October,20131000,10,Q4 2013,20130400,4,2013,Qtr 4,October,2,13,40,2013,Qtr 4,October,6,2013
20131009,2,9,Wednesday,FY14,Oct 2013,October,20131000,10,Q4 2013,20130400,4,2013,Qtr 4,October,9,13,41,2013,Qtr 4,October,13,2013
20131016,2,16,Wednesday,FY14,Oct 2013,October,20131000,10,Q4 2013,20130400,4,2013,Qtr 4,October,16,13,42,2013,Qtr 4,October,20,2013
20131023,2,23,Wednesday,FY14,Oct 2013,October,20131000,10,Q4 2013,20130400,4,2013,Qtr 4,October,23,13,43,2013,Qtr 4,October,27,2013
20131030,2,30,Wednesday,FY14,Oct 2013,October,20131000,10,Q4 2013,20130400,4,2013,Qtr 4,October,30,13,44,2013,Qtr 4,November,3,2013
20130904,2,4,Wednesday,FY14,Sep 2013,September,20130900,9,Q3 2013,20130300,3,2013,Qtr 3,September,4,13,36,2013,Qtr 3,September,8,2013
20130911,2,11,Wednesday,FY14,Sep 2013,September,20130900,9,Q3 2013,20130300,3,2013,Qtr 3,September,11,13,37,2013,Qtr 3,September,15,2013
20130918,2,18,Wednesday,FY14,Sep 2013,September,20130900,9,Q3 2013,20130300,3,2013,Qtr 3,September,18,13,38,2013,Qtr 3,September,22,2013
20130925,2,25,Wednesday,FY14,Sep 2013,September,20130900,9,Q3 2013,20130300,3,2013,Qtr 3,September,25,13,39,2013,Qtr 3,September,29,2013
20140402,2,2,Wednesday,FY15,Apr 2014,April,20140400,4,Q2 2014,20140200,2,2014,Qtr 2,April,2,14,14,2014,Qtr 2,April,6,2014
20140409,2,9,Wednesday,FY15,Apr 2014,April,20140400,4,Q2 2014,20140200,2,2014,Qtr 2,April,9,14,15,2014,Qtr 2,April,13,2014
20140416,2,16,Wednesday,FY15,Apr 2014,April,20140400,4,Q2 2014,20140200,2,2014,Qtr 2,April,16,14,16,2014,Qtr 2,April,20,2014
20140423,2,23,Wednesday,FY15,Apr 2014,April,20140400,4,Q2 2014,20140200,2,2014,Qtr 2,April,23,14,17,2014,Qtr 2,April,27,2014
20140430,2,30,Wednesday,FY15,Apr 2014,April,20140400,4,Q2 2014,20140200,2,2014,Qtr 2,April,30,14,18,2014,Qtr 2,May,4,2014
20140806,2,6,Wednesday,FY15,Aug 2014,August,20140800,8,Q3 2014,20140300,3,2014,Qtr 3,August,6,14,32,2014,Qtr 3,August,10,2014
20140813,2,13,Wednesday,FY15,Aug 2014,August,20140800,8,Q3 2014,20140300,3,2014,Qtr 3,August,13,14,33,2014,Qtr 3,August,17,2014
20140820,2,20,Wednesday,FY15,Aug 2014,August,20140800,8,Q3 2014,20140300,3,2014,Qtr 3,August,20,14,34,2014,Qtr 3,August,24,2014
20140827,2,27,Wednesday,FY15,Aug 2014,August,20140800,8,Q3 2014,20140300,3,2014,Qtr 3,August,27,14,35,2014,Qtr 3,August,31,2014
20141203,2,3,Wednesday,FY15,Dec 2014,December,20141200,12,Q4 2014,20140400,4,2014,Qtr 4,December,3,14,49,2014,Qtr 4,December,7,2014
20141210,2,10,Wednesday,FY15,Dec 2014,December,20141200,12,Q4 2014,20140400,4,2014,Qtr 4,December,10,14,50,2014,Qtr 4,December,14,2014
20141217,2,17,Wednesday,FY15,Dec 2014,December,20141200,12,Q4 2014,20140400,4,2014,Qtr 4,December,17,14,51,2014,Qtr 4,December,21,2014
20141224,2,24,Wednesday,FY15,Dec 2014,December,20141200,12,Q4 2014,20140400,4,2014,Qtr 4,December,24,14,52,2014,Qtr 4,December,28,2014
20141231,2,31,Wednesday,FY15,Dec 2014,December,20141200,12,Q4 2014,20140400,4,2014,Qtr 4,December,31,14,53,2015,Qtr 1,January,4,2014
20150204,2,4,Wednesday,FY15,Feb 2015,February,20150200,2,Q1 2015,20150100,1,2015,Qtr 1,February,4,15,6,2015,Qtr 1,February,8,2015
20150211,2,11,Wednesday,FY15,Feb 2015,February,20150200,2,Q1 2015,20150100,1,2015,Qtr 1,February,11,15,7,2015,Qtr 1,February,15,2015
20150218,2,18,Wednesday,FY15,Feb 2015,February,20150200,2,Q1 2015,20150100,1,2015,Qtr 1,February,18,15,8,2015,Qtr 1,February,22,2015
20150225,2,25,Wednesday,FY15,Feb 2015,February,20150200,2,Q1 2015,20150100,1,2015,Qtr 1,February,25,15,9,2015,Qtr 1,March,1,2015
20150107,2,7,Wednesday,FY15,Jan 2015,January,20150100,1,Q1 2015,20150100,1,2015,Qtr 1,January,7,15,2,2015,Qtr 1,January,11,2015
